city,country,year,elec_pc,industry_va,fdi_pct,ntl_calibrated,ntl_log,ntl_source,ntl_raw,ndvi,gdp_pc,city_pop_th,pop_src,urban_pct,oil_price,env_exp_pct_gdp,ndvi_harvard_2010,ndvi_harvard_2015,ndvi_harvard_2020,ndvi_harvard_2021
Al Mubarraz,SAU,2005,7662.73554965518,61.7372362527229,1.33515850333851,12.38238131601831,2.593939014650393,DMSP_calibrated,31.39535663105645,0.1078983942802358,21838.1915349374,481.038,UN WUP 2025,80.9775503092999,54.683847606499775,,,,,
Al Mubarraz,SAU,2006,7811.86798504171,62.5369910258018,1.58553602335569,16.144615817452852,2.8416841778162216,DMSP_calibrated,33.8894273666894,0.1053777457972557,21616.3355772516,505.532,UN WUP 2025,81.2008588083072,65.60474310653116,,,,,
Al Mubarraz,SAU,2007,7816.6377589584,62.6934226825684,1.48457884530209,18.156342209549543,2.9526338466739785,DMSP_calibrated,35.22304650199733,0.1085654059537317,21196.7926036633,530.027,UN WUP 2025,81.4230015549063,72.65280584572433,,,,,
Al Mubarraz,SAU,2008,8007.94336040164,66.4293431587112,1.05925699592349,20.791022739466023,3.0814980840398247,DMSP_calibrated,36.969636089887466,0.1014588487903084,21629.8405734551,554.521,UN WUP 2025,81.6441431042994,97.3301517582659,,,,,
Al Mubarraz,SAU,2009,8221.9772402397,54.6450009539393,0.10169038708409,19.788859339697765,3.0344172345493345,DMSP_calibrated,36.30527920125349,0.1025402526144984,20577.5453445336,579.016,UN WUP 2025,81.8644480116889,61.58104957180501,,,,,
Al Mubarraz,SAU,2010,9119.88316860859,58.0314401714882,0.923670092367435,29.28636948443865,3.4106977593028334,DMSP_calibrated,42.60139447645583,0.1033024715204155,21830.1424272816,603.51,UN WUP 2025,82.0791668544465,79.80700834431269,,,,,
Al Mubarraz,SAU,2011,9027.02855869593,63.0803869808085,0.688133631504519,28.75031977235323,3.3928398805844013,DMSP_calibrated,42.24603494231543,0.1050829328047264,23314.5576023168,633.361,UN WUP 2025,82.2543876159947,111.53922643359057,,,,,
Al Mubarraz,SAU,2012,10145.6460027053,61.9428982819125,0.669626013751334,32.08386627412062,3.4990457398108705,DMSP_calibrated,44.455918662418334,0.1037362470272985,23643.0358324647,663.212,UN WUP 2025,82.4311918025358,112.01167269747162,,,,,
Al Mubarraz,SAU,2013,10244.6408565536,58.9702568849547,0.437984195574321,19.94176808420642,3.0417456376088605,VIIRS,19.94176808420642,0.1055223945633827,23057.3494468535,693.062,UN WUP 2025,82.6071884619102,108.96172547681785,,,,,
Al Mubarraz,SAU,2014,11159.7002155442,56.1653404810043,0.191711517264834,22.44912971586238,3.1548333818736465,VIIRS,22.44912971586238,0.1107076187413007,23404.7306039825,722.913,UN WUP 2025,82.7822571294871,99.3454458011795,,,,,
Al Mubarraz,SAU,2015,11233.9250281942,44.6011697093878,0.572622097928938,22.80396942761364,3.1698523494435875,VIIRS,22.80396942761364,0.1024459789869902,23256.1549553531,752.764,UN WUP 2025,82.9562773406163,53.02271240353849,,,,,
Al Mubarraz,SAU,2016,11051.1989359246,42.5305962013279,3.18518611850268,24.41257794430381,3.2352442461137083,VIIRS,24.41257794430381,0.106550797656069,22783.0328538685,717.944,UN WUP 2025,83.129128630626,45.07907624380451,,,,,
Al Mubarraz,SAU,2017,11201.0854380563,44.8899324686986,0.136801407151884,26.256942459701587,3.305308257824462,VIIRS,26.256942459701587,0.1065138677969107,23035.1199977707,683.124,UN WUP 2025,83.300690534822,54.88691608632913,,,,,
Al Mubarraz,SAU,2018,11788.7033837048,49.0147439495304,1.36945683303735,25.03924698861388,3.2596048994343034,VIIRS,25.03924698861388,0.1010755348882566,24393.5188306638,648.305,UN WUP 2025,83.4708425884849,71.61259298732669,,,,,
Al Mubarraz,SAU,2019,11876.2768471144,45.7234459871756,0.346411455797861,22.630167470332527,3.1625241783650915,VIIRS,22.630167470332527,0.1041131834428899,24905.6697428558,613.485,UN WUP 2025,83.6394643268678,64.19847398676204,,,,,
